,ten,loai_dien_thoai,thoi_gian_bao_hanh,danh_gia,so_luong_binh_luan,duong_dan,mau_sac,gia_moi,gia_cu,he_dieu_hanh,cpu,ram,bo_nho_trong,dung_luong_pin,thiet_ke,hang_dien_thoai,la_dien_thoai_cu,kich_thuoc_man_hinh,tan_so_quet,do_sang_man_hinh,loai_man_hinh,so_the_sim,loai_pin,cong_suat_sac,do_phan_giai_cam_sau,do_phan_giai_cam_truoc,CPU_Loai
3153,Điện thoại Vivo iQOO 12 5G (Snapdragon 8 Gen 3 - màn 144Hz),Vivo,12.0,5.0,34,https://mobilecity.vn/dien-thoai/vivo-iqoo-12-snapdragon-8-gen-3.html,Đen,13950000.0,14990000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,512.0,5000.0,"Khung hợp kim nhôm
Mặt lưng kính (Đen, Trắng), da (Đỏ)
Màn hình phẳng
Cảm biến vân tay quang học trong màn hình
Nhận dạng khuôn mặt Face Wake",Vivo,False,6.78,144.0,1400.0,AMOLED,2,Li-Po,120.0,"[50.0, 64.0, 50.0]",[16.0],Qualcomm Snapdragon
3154,Điện thoại Vivo iQOO 12 5G (Snapdragon 8 Gen 3 - màn 144Hz),Vivo,12.0,5.0,34,https://mobilecity.vn/dien-thoai/vivo-iqoo-12-snapdragon-8-gen-3.html,Đen,15300000.0,14990000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,1024.0,5000.0,"Khung hợp kim nhôm
Mặt lưng kính (Đen, Trắng), da (Đỏ)
Màn hình phẳng
Cảm biến vân tay quang học trong màn hình
Nhận dạng khuôn mặt Face Wake",Vivo,False,6.78,144.0,1400.0,AMOLED,2,Li-Po,120.0,"[50.0, 64.0, 50.0]",[16.0],Qualcomm Snapdragon
3155,Điện thoại OPPO Reno10 Pro Plus 5G (Snapdragon 8+ Gen 1),OPPO,12.0,5.0,9,https://mobilecity.vn/dien-thoai/oppo-reno10-pro-plus.html,Tím,12950000.0,12950000.0,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.75 GHz & 4x2.0 GHz)
GPU: Adreno 730",16.0,256.0,4700.0,Màn hình cong,Oppo,False,6.74,120.0,1100.0,OLED,2,Li-Po,100.0,"[50.0, 8.0, 64.0]",[32.0],Qualcomm Snapdragon
3156,Điện thoại OPPO Reno10 Pro Plus 5G (Snapdragon 8+ Gen 1),OPPO,12.0,5.0,9,https://mobilecity.vn/dien-thoai/oppo-reno10-pro-plus.html,Tím,14280000.0,14280000.0,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.75 GHz & 4x2.0 GHz)
GPU: Adreno 730",16.0,512.0,4700.0,Màn hình cong,Oppo,False,6.74,120.0,1100.0,OLED,2,Li-Po,100.0,"[50.0, 8.0, 64.0]",[32.0],Qualcomm Snapdragon
3157,Điện thoại OPPO Reno10 Pro Plus 5G (Snapdragon 8+ Gen 1),OPPO,12.0,5.0,9,https://mobilecity.vn/dien-thoai/oppo-reno10-pro-plus.html,Vàng,12950000.0,12950000.0,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.75 GHz & 4x2.0 GHz)
GPU: Adreno 730",16.0,256.0,4700.0,Màn hình cong,Oppo,False,6.74,120.0,1100.0,OLED,2,Li-Po,100.0,"[50.0, 8.0, 64.0]",[32.0],Qualcomm Snapdragon
3158,Điện thoại OPPO Reno10 Pro Plus 5G (Snapdragon 8+ Gen 1),OPPO,12.0,5.0,9,https://mobilecity.vn/dien-thoai/oppo-reno10-pro-plus.html,Vàng,14280000.0,14280000.0,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.75 GHz & 4x2.0 GHz)
GPU: Adreno 730",16.0,512.0,4700.0,Màn hình cong,Oppo,False,6.74,120.0,1100.0,OLED,2,Li-Po,100.0,"[50.0, 8.0, 64.0]",[32.0],Qualcomm Snapdragon
3159,Điện thoại OPPO Reno10 Pro Plus 5G (Snapdragon 8+ Gen 1),OPPO,12.0,5.0,9,https://mobilecity.vn/dien-thoai/oppo-reno10-pro-plus.html,Xám,12950000.0,12950000.0,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.75 GHz & 4x2.0 GHz)
GPU: Adreno 730",16.0,256.0,4700.0,Màn hình cong,Oppo,False,6.74,120.0,1100.0,OLED,2,Li-Po,100.0,"[50.0, 8.0, 64.0]",[32.0],Qualcomm Snapdragon
3160,Điện thoại OPPO Reno10 Pro Plus 5G (Snapdragon 8+ Gen 1),OPPO,12.0,5.0,9,https://mobilecity.vn/dien-thoai/oppo-reno10-pro-plus.html,Xám,14280000.0,14280000.0,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.75 GHz & 4x2.0 GHz)
GPU: Adreno 730",16.0,512.0,4700.0,Màn hình cong,Oppo,False,6.74,120.0,1100.0,OLED,2,Li-Po,100.0,"[50.0, 8.0, 64.0]",[32.0],Qualcomm Snapdragon
3161,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Xanh,12950000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",8.0,128.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3162,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Xanh,13950000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",8.0,256.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3163,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Xanh,14950000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",12.0,256.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3164,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Xanh,12950000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",8.0,128.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3165,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Xanh,13950000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",8.0,256.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3166,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Xanh,14950000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",12.0,256.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3167,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Trắng,13050000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",8.0,128.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3168,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Trắng,13950000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",8.0,256.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3169,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Trắng,15050000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",12.0,256.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3170,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Đen,13050000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",8.0,128.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3171,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Đen,13950000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",8.0,256.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3172,Điện thoại Xiaomi 13 Pro,Xiaomi,12.0,5.0,153,https://mobilecity.vn/dien-thoai/xiaomi-13-pro-sac-120w.html,Đen,15050000.0,13950000.0,Android 13,"Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm)
8 nhân (1x3.2 GHz & 2x2.8 GHz & 2x2.8 GHz & 3x2.0 GHz)
GPU: Adreno 740",12.0,256.0,4820.0,"Khung kim loại
Mặt lưng gốm, hoặc silicon polymer (da)
Kính màn hình cong Gorilla Glass Victus
IP68 (có thể kháng nước 1,5m trong 30 phút)",Xiaomi,False,6.73,120.0,1200.0,AMOLED,2,Li-Po,120.0,"[50.3, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
3173,Điện thoại ZTE Nubia Z60 Ultra Leading Version AI,Nubia Red Magic,12.0,5.0,9,https://mobilecity.vn/dien-thoai/zte-nubia-z60-ultra-leading-version.html,Đen,12950000.0,12950000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - Leading Vision
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",8.0,256.0,6000.0,"Khung nhôm vuông vức
Hai mặt kính
Kháng nước, bụi IP68",ZTE,False,6.8,120.0,1500.0,AMOLED,2,Li-Po,80.0,"[50.0, 64.0, 50.0]","[12.0, 16.0]",Qualcomm Snapdragon
3174,Điện thoại ZTE Nubia Z60 Ultra Leading Version AI,Nubia Red Magic,12.0,5.0,9,https://mobilecity.vn/dien-thoai/zte-nubia-z60-ultra-leading-version.html,Đen,15150000.0,15150000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - Leading Vision
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",12.0,256.0,6000.0,"Khung nhôm vuông vức
Hai mặt kính
Kháng nước, bụi IP68",ZTE,False,6.8,120.0,1500.0,AMOLED,2,Li-Po,80.0,"[50.0, 64.0, 50.0]","[12.0, 16.0]",Qualcomm Snapdragon
3175,Điện thoại ZTE Nubia Z60 Ultra Leading Version AI,Nubia Red Magic,12.0,5.0,9,https://mobilecity.vn/dien-thoai/zte-nubia-z60-ultra-leading-version.html,Đen,16650000.0,16650000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - Leading Vision
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",16.0,512.0,6000.0,"Khung nhôm vuông vức
Hai mặt kính
Kháng nước, bụi IP68",ZTE,False,6.8,120.0,1500.0,AMOLED,2,Li-Po,80.0,"[50.0, 64.0, 50.0]","[12.0, 16.0]",Qualcomm Snapdragon
3176,Điện thoại ZTE Nubia Z60 Ultra Leading Version AI,Nubia Red Magic,12.0,5.0,9,https://mobilecity.vn/dien-thoai/zte-nubia-z60-ultra-leading-version.html,Đen,18650000.0,18650000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - Leading Vision
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",16.0,1024.0,6000.0,"Khung nhôm vuông vức
Hai mặt kính
Kháng nước, bụi IP68",ZTE,False,6.8,120.0,1500.0,AMOLED,2,Li-Po,80.0,"[50.0, 64.0, 50.0]","[12.0, 16.0]",Qualcomm Snapdragon
3177,Điện thoại ZTE Nubia Z60 Ultra Leading Version AI,Nubia Red Magic,12.0,5.0,9,https://mobilecity.vn/dien-thoai/zte-nubia-z60-ultra-leading-version.html,Đen,21100000.0,21100000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - Leading Vision
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",24.0,1024.0,6000.0,"Khung nhôm vuông vức
Hai mặt kính
Kháng nước, bụi IP68",ZTE,False,6.8,120.0,1500.0,AMOLED,2,Li-Po,80.0,"[50.0, 64.0, 50.0]","[12.0, 16.0]",Qualcomm Snapdragon
3178,Điện thoại ZTE Nubia Z60 Ultra Leading Version AI,Nubia Red Magic,12.0,5.0,9,https://mobilecity.vn/dien-thoai/zte-nubia-z60-ultra-leading-version.html,Trắng,12950000.0,12950000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - Leading Vision
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",8.0,256.0,6000.0,"Khung nhôm vuông vức
Hai mặt kính
Kháng nước, bụi IP68",ZTE,False,6.8,120.0,1500.0,AMOLED,2,Li-Po,80.0,"[50.0, 64.0, 50.0]","[12.0, 16.0]",Qualcomm Snapdragon
3179,Điện thoại ZTE Nubia Z60 Ultra Leading Version AI,Nubia Red Magic,12.0,5.0,9,https://mobilecity.vn/dien-thoai/zte-nubia-z60-ultra-leading-version.html,Trắng,15150000.0,15150000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - Leading Vision
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",12.0,256.0,6000.0,"Khung nhôm vuông vức
Hai mặt kính
Kháng nước, bụi IP68",ZTE,False,6.8,120.0,1500.0,AMOLED,2,Li-Po,80.0,"[50.0, 64.0, 50.0]","[12.0, 16.0]",Qualcomm Snapdragon
3180,Điện thoại ZTE Nubia Z60 Ultra Leading Version AI,Nubia Red Magic,12.0,5.0,9,https://mobilecity.vn/dien-thoai/zte-nubia-z60-ultra-leading-version.html,Trắng,16650000.0,16650000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - Leading Vision
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",16.0,512.0,6000.0,"Khung nhôm vuông vức
Hai mặt kính
Kháng nước, bụi IP68",ZTE,False,6.8,120.0,1500.0,AMOLED,2,Li-Po,80.0,"[50.0, 64.0, 50.0]","[12.0, 16.0]",Qualcomm Snapdragon
3181,Điện thoại ZTE Nubia Z60 Ultra Leading Version AI,Nubia Red Magic,12.0,5.0,9,https://mobilecity.vn/dien-thoai/zte-nubia-z60-ultra-leading-version.html,Trắng,18650000.0,18650000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - Leading Vision
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",16.0,1024.0,6000.0,"Khung nhôm vuông vức
Hai mặt kính
Kháng nước, bụi IP68",ZTE,False,6.8,120.0,1500.0,AMOLED,2,Li-Po,80.0,"[50.0, 64.0, 50.0]","[12.0, 16.0]",Qualcomm Snapdragon
3182,Điện thoại ZTE Nubia Z60 Ultra Leading Version AI,Nubia Red Magic,12.0,5.0,9,https://mobilecity.vn/dien-thoai/zte-nubia-z60-ultra-leading-version.html,Trắng,21100000.0,21100000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - Leading Vision
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",24.0,1024.0,6000.0,"Khung nhôm vuông vức
Hai mặt kính
Kháng nước, bụi IP68",ZTE,False,6.8,120.0,1500.0,AMOLED,2,Li-Po,80.0,"[50.0, 64.0, 50.0]","[12.0, 16.0]",Qualcomm Snapdragon
3183,Điện thoại Honor 200 5G Chính hãng (Snapdragon 7 Gen 3),Honor,24.0,5.0,0,https://mobilecity.vn/dien-thoai/honor-200-5g-chinh-hang.html,Đen,12950000.0,12990000.0,Android 14,"Qualcomm SM7550-AB Snapdragon 7 Gen 3 (4 nm)
8 nhân (1x2.63 GHz & 4x2.4 GHz & 3x1.8 GHz)
GPU: Adreno 720",12.0,256.0,5200.0,"Khung nhựa phẳng, bóng bẩy
Mặt lưng kính cong nhẹ
Màn hình cong tràn 4 cạnh, 4 góc bằng kính cường lực Honor
Mở khoá khuôn mặt; cảm biến vân tay dưới màn hình",Honor,False,6.7,120.0,4000.0,AMOLED,2,Si/C,100.0,"[50.0, 50.0, 12.0]",[50.0],Qualcomm Snapdragon
3184,Điện thoại Honor 200 5G Chính hãng (Snapdragon 7 Gen 3),Honor,24.0,5.0,0,https://mobilecity.vn/dien-thoai/honor-200-5g-chinh-hang.html,Đen,13650000.0,12990000.0,Android 14,"Qualcomm SM7550-AB Snapdragon 7 Gen 3 (4 nm)
8 nhân (1x2.63 GHz & 4x2.4 GHz & 3x1.8 GHz)
GPU: Adreno 720",12.0,512.0,5200.0,"Khung nhựa phẳng, bóng bẩy
Mặt lưng kính cong nhẹ
Màn hình cong tràn 4 cạnh, 4 góc bằng kính cường lực Honor
Mở khoá khuôn mặt; cảm biến vân tay dưới màn hình",Honor,False,6.7,120.0,4000.0,AMOLED,2,Si/C,100.0,"[50.0, 50.0, 12.0]",[50.0],Qualcomm Snapdragon
3185,Điện thoại Honor 200 5G Chính hãng (Snapdragon 7 Gen 3),Honor,24.0,5.0,0,https://mobilecity.vn/dien-thoai/honor-200-5g-chinh-hang.html,Trắng,12950000.0,12990000.0,Android 14,"Qualcomm SM7550-AB Snapdragon 7 Gen 3 (4 nm)
8 nhân (1x2.63 GHz & 4x2.4 GHz & 3x1.8 GHz)
GPU: Adreno 720",12.0,256.0,5200.0,"Khung nhựa phẳng, bóng bẩy
Mặt lưng kính cong nhẹ
Màn hình cong tràn 4 cạnh, 4 góc bằng kính cường lực Honor
Mở khoá khuôn mặt; cảm biến vân tay dưới màn hình",Honor,False,6.7,120.0,4000.0,AMOLED,2,Si/C,100.0,"[50.0, 50.0, 12.0]",[50.0],Qualcomm Snapdragon
3186,Điện thoại Honor 200 5G Chính hãng (Snapdragon 7 Gen 3),Honor,24.0,5.0,0,https://mobilecity.vn/dien-thoai/honor-200-5g-chinh-hang.html,Trắng,13650000.0,12990000.0,Android 14,"Qualcomm SM7550-AB Snapdragon 7 Gen 3 (4 nm)
8 nhân (1x2.63 GHz & 4x2.4 GHz & 3x1.8 GHz)
GPU: Adreno 720",12.0,512.0,5200.0,"Khung nhựa phẳng, bóng bẩy
Mặt lưng kính cong nhẹ
Màn hình cong tràn 4 cạnh, 4 góc bằng kính cường lực Honor
Mở khoá khuôn mặt; cảm biến vân tay dưới màn hình",Honor,False,6.7,120.0,4000.0,AMOLED,2,Si/C,100.0,"[50.0, 50.0, 12.0]",[50.0],Qualcomm Snapdragon
3187,"Điện thoại Vivo X90 5G (Dimensity 9200, sạc 120W)",Vivo,12.0,5.0,11,https://mobilecity.vn/dien-thoai/vivo-x90-dimensity-9200.html,Xanh,12950000.0,14500000.0,Android 13,"MediaTek Dimensity 9200 (4 nm)
8 nhân (1x3.05 GHz & 3x2.50 GHz & 4x1.80 GHz)
8 nhân (1x3.05 GHz & 3x2.85 GHz & 4x1.80 GHz)
GPU: Arm Immortalis-G715",8.0,128.0,4810.0,Thanh + Cảm ứng,Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,120.0,"[50.0, 12.0, 12.0]",[32.0],MediaTek Dimensity
3188,"Điện thoại Vivo X90 5G (Dimensity 9200, sạc 120W)",Vivo,12.0,5.0,11,https://mobilecity.vn/dien-thoai/vivo-x90-dimensity-9200.html,Xanh,12950000.0,14500000.0,Android 13,"MediaTek Dimensity 9200 (4 nm)
8 nhân (1x3.05 GHz & 3x2.50 GHz & 4x1.80 GHz)
8 nhân (1x3.05 GHz & 3x2.85 GHz & 4x1.80 GHz)
GPU: Arm Immortalis-G715",8.0,256.0,4810.0,Thanh + Cảm ứng,Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,120.0,"[50.0, 12.0, 12.0]",[32.0],MediaTek Dimensity
3189,"Điện thoại Vivo X90 5G (Dimensity 9200, sạc 120W)",Vivo,12.0,5.0,11,https://mobilecity.vn/dien-thoai/vivo-x90-dimensity-9200.html,Xanh,12950000.0,14500000.0,Android 13,"MediaTek Dimensity 9200 (4 nm)
8 nhân (1x3.05 GHz & 3x2.50 GHz & 4x1.80 GHz)
8 nhân (1x3.05 GHz & 3x2.85 GHz & 4x1.80 GHz)
GPU: Arm Immortalis-G715",12.0,256.0,4810.0,Thanh + Cảm ứng,Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,120.0,"[50.0, 12.0, 12.0]",[32.0],MediaTek Dimensity
3190,"Điện thoại Vivo X90 5G (Dimensity 9200, sạc 120W)",Vivo,12.0,5.0,11,https://mobilecity.vn/dien-thoai/vivo-x90-dimensity-9200.html,Xanh,12950000.0,14500000.0,Android 13,"MediaTek Dimensity 9200 (4 nm)
8 nhân (1x3.05 GHz & 3x2.50 GHz & 4x1.80 GHz)
8 nhân (1x3.05 GHz & 3x2.85 GHz & 4x1.80 GHz)
GPU: Arm Immortalis-G715",12.0,512.0,4810.0,Thanh + Cảm ứng,Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,120.0,"[50.0, 12.0, 12.0]",[32.0],MediaTek Dimensity
3191,"Điện thoại Vivo X90 5G (Dimensity 9200, sạc 120W)",Vivo,12.0,5.0,11,https://mobilecity.vn/dien-thoai/vivo-x90-dimensity-9200.html,Đỏ,12950000.0,14500000.0,Android 13,"MediaTek Dimensity 9200 (4 nm)
8 nhân (1x3.05 GHz & 3x2.50 GHz & 4x1.80 GHz)
8 nhân (1x3.05 GHz & 3x2.85 GHz & 4x1.80 GHz)
GPU: Arm Immortalis-G715",8.0,128.0,4810.0,Thanh + Cảm ứng,Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,120.0,"[50.0, 12.0, 12.0]",[32.0],MediaTek Dimensity
